cve_ent,cve_mun,productores,produccion_total,gm,imn,precio,Escenario_marginacion,Escenario_precio
14,013,13,550.7499,Muy bajo,0.911213585720319,6998.71,0.0,0.0
14,123,22,618.6738,Bajo,0.871801492366406,6998.71,0.0,0.0
14,105,20,678.8454,Muy bajo,0.905233704919979,6998.71,0.0,0.0
14,044,25,1379.5623,Muy bajo,0.911086108011243,6998.71,0.0,0.0
14,051,78,1735.4805,Muy bajo,0.930246755236486,6998.71,0.0,0.0
14,086,7,56.8614,Muy bajo,0.885757322843098,6998.71,0.0,0.0
14,033,5,54.4162,Muy bajo,0.892229723732886,6998.71,0.0,0.0
14,058,8,246.0,Muy bajo,0.911731657773067,6998.71,0.0,0.0
14,016,266,7886.1523,Bajo,0.885074326018974,6998.71,0.0,0.0
14,101,3,80.0,Muy bajo,0.933864444842503,6998.71,0.0,0.0
14,066,24,1325.4618,Bajo,0.884621075266248,6998.71,0.0,0.0
14,014,48,1415.99,Bajo,0.881315428632087,6998.71,0.0,0.0
14,036,54,870.0419,Muy bajo,0.920589534791683,6998.71,0.0,0.0
14,063,79,2453.43,Muy bajo,0.920080690567606,6998.71,0.0,0.0
14,082,4,185.3,Muy bajo,0.919832197927995,6998.71,0.0,0.0
14,110,4,234.5,Muy bajo,0.915818146657778,6998.71,0.0,0.0
14,008,8,311.9213,Muy bajo,0.907408033756238,6998.71,0.0,0.0
14,092,101,2909.231,Bajo,0.877584230145868,6998.71,0.0,0.0
14,069,8,80.2644,Medio,0.848862159581077,6998.71,464730.876,0.0
13,069,19,20.3037,Muy bajo,0.930392712347161,7000.0,0.0,0.0
13,075,23,25.625,Muy bajo,0.908096422656682,7000.0,0.0,0.0
13,082,4,1.0,Muy bajo,0.905963470101255,7003.85,0.0,0.0
13,061,8,8.53,Muy bajo,0.926614071525385,7005.0,0.0,0.0
13,008,39,300.85,Muy bajo,0.904244095645208,7010.0,0.0,0.0
13,021,5,12.5,Muy bajo,0.910588052843235,7012.0,0.0,0.0
13,072,5,17.0,Muy bajo,0.920098186887174,7015.0,0.0,0.0
16,093,23,33.3636,Medio,0.834303838949185,7050.0,193175.24399999998,0.0
16,031,24,70.002,Medio,0.847238899271733,7100.0,405311.57999999996,0.0
16,050,16,79.72,Bajo,0.864164629582276,7100.0,461578.8,0.0
16,072,16,189.71,Bajo,0.874689992702151,7100.0,0.0,0.0
16,017,78,233.1543,Medio,0.842179231994984,7100.0,1349963.397,0.0
15,071,23,39.24,Bajo,0.877272826350985,7200.0,0.0,0.0
15,045,17,48.4198,Bajo,0.862511316142933,7250.0,280350.642,0.0
11,027,1333,38677.2066,Muy bajo,0.913144412576166,7262.554000000001,0.0,0.0
11,024,300,5659.1135,Bajo,0.872670638925684,7262.554000000001,0.0,0.0
11,008,113,4937.0577,Bajo,0.873087272138425,7262.554000000001,0.0,0.0
11,044,223,7844.2735,Muy bajo,0.904248233966265,7262.554000000001,0.0,0.0
11,017,1555,37399.9324,Muy bajo,0.920114218774159,7262.554000000001,0.0,0.0
11,042,1950,59831.1593,Bajo,0.881438436020061,7262.554000000001,0.0,0.0
11,007,6,118.9309,Muy bajo,0.921336755333543,7262.554000000001,0.0,0.0
11,026,18,472.6676,Bajo,0.876921732853678,7262.554000000001,0.0,0.0
11,012,101,6026.3668,Bajo,0.880015303810654,7262.554000000001,0.0,0.0
11,035,28,1714.0147,Bajo,0.879614623535625,7262.554000000001,0.0,0.0
11,016,463,8518.6699,Bajo,0.879416556415989,7262.554000000001,0.0,0.0
11,020,76,1112.2216,Muy bajo,0.925100198503638,7262.554000000001,0.0,0.0
11,036,11,405.2996,Bajo,0.872024983531029,7262.554000000001,0.0,0.0
11,004,21,47.7,Muy bajo,0.888212403215642,7262.554000000001,0.0,0.0
11,028,517,12219.8699,Muy bajo,0.886960315401902,7262.554000000001,0.0,0.0
11,001,704,27654.0528,Bajo,0.869683185638896,7262.554000000001,0.0,0.0
11,018,751,28087.691,Muy bajo,0.891515684927229,7262.554000000001,0.0,0.0
11,037,16,749.5911,Muy bajo,0.891796796478137,7262.554000000001,0.0,0.0
11,002,60,1741.904,Muy bajo,0.891933458330025,7262.554000000001,0.0,0.0
11,041,5,33.8273,Muy bajo,0.903908793652806,7262.554000000001,0.0,0.0
11,023,787,23461.4897,Bajo,0.865012201212964,7262.554000000001,0.0,0.0
11,031,38,948.0772,Muy bajo,0.902902640755803,7262.554000000001,0.0,0.0
11,011,214,5292.6157,Muy bajo,0.901798839878707,7262.554000000001,0.0,0.0
11,025,19,1212.4946,Muy bajo,0.899940184714104,7262.554000000001,0.0,0.0
11,005,20,170.439,Muy bajo,0.898947792478617,7262.554000000001,0.0,0.0
11,046,127,2835.4969,Bajo,0.869762985800345,7262.554000000001,0.0,0.0
32,039,43,548.3872,Muy bajo,0.903210569227325,7300.0,0.0,0.0
32,029,64,1481.0656,Muy bajo,0.901007554137052,7300.0,0.0,0.0
15,085,109,201.6144,Bajo,0.856463802228545,7300.0,1167347.376,0.0
32,042,436,10365.9329,Muy bajo,0.896499033832906,7300.0,0.0,0.0
32,014,34,917.3742,Bajo,0.88166279440365,7300.0,0.0,0.0
32,009,58,978.3449,Bajo,0.877943454529323,7300.0,0.0,0.0
13,007,21,282.281,Bajo,0.880926787737756,7328.0,0.0,0.0
32,040,26,238.7407,Bajo,0.874797704138933,7421.010769230769,0.0,0.0
32,006,12,56.0,Muy bajo,0.900164492179839,7421.010769230769,0.0,0.0
32,048,6,232.55,Muy bajo,0.90130437729569,7421.010769230769,0.0,0.0
32,026,6,3.0,Medio,0.844669245682554,7421.010769230769,17370.0,0.0
32,022,14,272.944,Muy bajo,0.902459341328047,7421.010769230769,0.0,0.0
32,027,7,3.45,Medio,0.848796471880662,7421.010769230769,19975.5,0.0
32,021,6,34.3819,Alto,0.809458742858672,7421.010769230769,199071.201,0.0
32,012,6,41.3756,Medio,0.846921051900805,7421.010769230769,239564.724,0.0
14,064,23,746.3668,Bajo,0.87664697467431,7497.42,0.0,0.0
15,014,213,101.9776,Bajo,0.880934669175976,7500.0,0.0,0.0
08,017,7,448.096,Muy bajo,0.935681380462485,7582.09,0.0,0.0
08,008,3,4.4,Muy alto,0.335198107151815,7582.09,25476.000000000004,0.0
08,019,3,276.8,Muy bajo,0.957118881582995,7582.09,0.0,0.0
08,054,9,704.2,Muy bajo,0.89873680723367,7582.09,0.0,0.0
08,013,7,225.5,Muy bajo,0.897982398394209,7582.09,0.0,0.0
08,028,8,567.2255,Bajo,0.880708515506436,7582.09,0.0,0.0
08,053,4,389.3,Bajo,0.878493466701374,7582.09,0.0,0.0
08,065,18,3.14,Muy alto,0.576004412875563,7582.09,18180.600000000002,0.0
08,037,20,808.4175,Muy bajo,0.924917721182414,7582.09,0.0,0.0
08,029,14,4.93,Muy alto,0.616129116264177,7582.09,28544.699999999997,0.0
08,027,3,0.3,Muy alto,0.634523071524942,7582.09,1737.0,0.0
15,042,67,103.9982,Bajo,0.86447833515008,7600.0,0.0,0.0
21,152,22,99.8,Bajo,0.862342201523026,7650.0,577842.0,0.0
21,142,30,75.6858,Bajo,0.86830268438468,7960.0,0.0,0.0
32,056,22,114.9676,Muy bajo,0.942275398460076,8000.0,0.0,0.0
32,032,57,443.7189,Muy bajo,0.916392545034642,8000.0,0.0,0.0
32,051,52,1281.4777,Bajo,0.872306557639536,8000.0,0.0,0.0
32,050,30,25.2896,Bajo,0.879859038311773,8000.0,0.0,0.0
32,017,36,151.847,Muy bajo,0.939048769649861,8000.0,0.0,0.0
32,037,190,723.2829,Bajo,0.863364565453642,8000.0,4187807.9910000004,0.0
11,019,20,142.52,Medio,0.845267175557831,8600.0,825190.8,0.0
26,049,8,227.4283,Alto,0.77417858196025,,1316809.857,0.0
02,006,13,121.582,Medio,0.836154649808125,,703959.7799999999,0.0
25,017,727,38147.0416,Medio,0.837516798651833,,220871370.864,0.0
26,051,7,333.5987,Medio,0.850958039073303,,1931536.473,0.0
05,036,7,24.21,Bajo,0.85901291729162,,140175.9,0.0
25,010,966,84099.2851,Bajo,0.869723522216247,,0.0,0.0
26,022,9,173.2693,Bajo,0.8789931294281,,0.0,0.0
26,050,4,179.5375,Bajo,0.881251473302348,,0.0,0.0
05,008,28,767.7451,Bajo,0.883826560859725,,0.0,0.0
05,011,27,23.809,Muy bajo,0.894435388088245,,0.0,0.0
05,007,6,130.5142,Muy bajo,0.895993619429459,,0.0,0.0
26,011,6,148.9352,Muy bajo,0.896077028301134,,0.0,0.0
26,066,16,264.905,Muy bajo,0.898085951815092,,0.0,0.0
25,011,145,7870.0282,Muy bajo,0.89925731739139,,0.0,0.0
26,007,6,451.6638,Muy bajo,0.903186630910294,,0.0,0.0
05,021,22,1011.6285,Muy bajo,0.904328374265269,,0.0,0.0
05,001,21,690.9459,Muy bajo,0.905383043518916,,0.0,0.0
05,024,64,38.5872,Muy bajo,0.9073808012487,,0.0,0.0
05,004,5,4.5,Muy bajo,0.908903713094021,,0.0,0.0
26,023,11,181.2513,Muy bajo,0.918568873276175,,0.0,0.0
25,001,1417,138104.0181,Muy bajo,0.91861398426095,,0.0,0.0
25,015,91,5889.9658,Muy bajo,0.925984174573215,,0.0,0.0
26,036,3,26.8496,Muy bajo,0.932757469822509,,0.0,0.0
05,031,43,671.6809,Muy bajo,0.938911613650952,,0.0,0.0
05,010,16,113.55,Muy bajo,0.940836062478594,,0.0,0.0
05,027,7,14.5,Muy bajo,0.942100305299779,,0.0,0.0
05,030,45,451.01,Muy bajo,0.951064783612676,,0.0,0.0
